Name,Address,Postcode,City,Phone,Website
AMEOS Seeklinikum Brunnen,"Gersauerstrasse 8, 6440 Brunnen",6440,Brunnen,tel:+41418254848,https://www.local.ch/en/d/brunnen/6440/psychiatry-and-psychotherapy/ameos-seeklinikum-brunnen-P6nQKJtmhxxD-xvtm4orhg
Berit Klinik AG Rehabilitation und Kur,"Steinweg 1, 9052 Niederteufen",9052,Niederteufen,tel:+41713350101,https://www.local.ch/en/d/niederteufen/9052/clinic/berit-klinik-ag-rehabilitation-und-kur-qoAoRwCpI6fE-2fFT98Nkg
Berit Klinik AG und Berit SportClinic,"Vögelinsegg 5, 9042 Speicher",9042,Speicher,,https://www.local.ch/en/d/speicher/9042/clinic/berit-klinik-ag-und-berit-sportclinic-efvpnIXUkaV8LLBlB3eUtA
Berit Klinik Goldach,"Klosterstrasse 19, 9403 Goldach",9403,Goldach,tel:+41718981212,https://www.local.ch/en/d/goldach/9403/clinic/berit-klinik-goldach-bUrh5tKAIiCtXOcHUCAOKA
Berit Klinik Wattwil und Alkoholkurzzeittherapie PSA,"Steig, 9630 Wattwil",9630,Wattwil,tel:+41719873111,https://www.local.ch/en/d/wattwil/9630/clinic/berit-klinik-wattwil-und-alkoholkurzzeittherapie-psa-d6FgFkkvgO9FWwfwz8gmgg
Centre Angiologie Champel,"Avenue de Champel 24, 1206 Genève",1206,Genève,tel:+41228000102,https://www.local.ch/en/d/geneve/1206/clinic/centre-angiologie-champel-I0gdojtf0U_HhLL7LBeVtw
Centre Cardiologie Champel,"Avenue de Champel 24, 1206 Genève",1206,Genève,tel:+41225126602,https://www.local.ch/en/d/geneve/1206/cardiology/centre-cardiologie-champel-fuOqXK2oZwYDa96g1RwoiA
Centre de chirurgie de la hanche et du genou,"Avenue de Beau-Séjour 6, 1206 Genève",1206,Genève,tel:+41227022427,https://www.local.ch/en/d/geneve/1206/clinic/centre-de-chirurgie-de-la-hanche-et-du-genou-HPcGJ23hxF0dUfyXxslIlw
Centre de chirurgie générale et digestive,"Avenue de la Roseraie 76A, 1205 Genève",1205,Genève,tel:+41223463434,https://www.local.ch/en/d/geneve/1205/clinic/centre-de-chirurgie-generale-et-digestive-j_McUzHMhqcBYyfLaW_rdg
Centre de Médecine du Sport et de l'Exercice,"Chemin Thury 7A, 1206 Genève",1206,Genève,tel:+41227022541,https://www.local.ch/en/d/geneve/1206/clinic/centre-de-medecine-du-sport-et-de-l-exercice-0-2AWCYZUcKZIb09ymGRxQ
Centre du dos et de neurochirurgie,"Avenue de la Roseraie 76A, 1205 Genève",1205,Genève,tel:+41227022382,https://www.local.ch/en/d/geneve/1205/clinic/centre-du-dos-et-de-neurochirurgie-tmGICYIV3xja8x7L-gEixg
Centre Gynécologie Champel,"Avenue de Champel 24, 1206 Genève",1206,Genève,tel:+41223473883,https://www.local.ch/en/d/geneve/1206/gynaecology-and-obstetrics/centre-gynecologie-champel-_3Lq4MCU0yAw4kk83xcuNQ
Centre Médical 21,"Rue de Chantepoulet 21, 1201 Genève",1201,Genève,tel:+41227163040,https://www.local.ch/en/d/geneve/1201/medical-centre/centre-medical-21-A-6GzSRVCmSQmkb6-DpOTA
Cleage Genève - Clinique de Médecine et de Chirurgie Esthétique à Genève,"Place du Molard 5, 1204 Genève",1204,Genève,tel:+41223685555,https://www.local.ch/en/d/geneve/1204/aesthetic-medicine/cleage-geneve-clinique-de-medecine-et-de-chirurgie-esthetique-a-geneve-odbKFZSu1GyXVOSdxjg8hw
Clinique CIC Montreux,"Rue du Grammont 2, 1815 Clarens",1815,Clarens,tel:+41219892828,https://www.local.ch/en/d/clarens/1815/clinic/clinique-cic-montreux-59kg3kv8p3myhyuNUyk6ow
Clinique CIC Saxon,"Route du Léman 29, 1907 Saxon",1907,Saxon,tel:+41277434040,https://www.local.ch/en/d/saxon/1907/clinic/clinique-cic-saxon-OHbd_T3mIa9-3XdY7pHuQA
Clinique La Lignière,"La Lignière 5, 1196 Gland",1196,Gland,tel:+41229996464,https://www.local.ch/en/d/gland/1196/clinic/clinique-la-ligniere-hTL5aQGOCkvotsgMTH3O5A
Clinique Saint-Amé,"Vers Saint-Amé 10, 1890 St-Maurice",1890,St-Maurice,tel:+41276046655,https://www.local.ch/en/d/st-maurice/1890/hospital/clinique-saint-ame-8DOAJQX7eHsLusiUxrL11g
Dr Cuénod Philippe,"Rue des Bains 35, 1205 Genève",1205,Genève,tel:+41225950808,https://www.local.ch/en/d/geneve/1205/hand-surgery/dr-cuenod-philippe-pTXknAy1Y_6nqeUg7ghonA
Elsner Martin,"Seidengasse 1, 8001 Zürich",8001,Zürich,tel:+41583350000,https://www.local.ch/en/d/zuerich/8001/clinic/elsner-martin-a5uyBBggHPPdMBWl7a02bA
entero Stiftung,"Hutmattenweg 11, 5704 Egliswil",5704,Egliswil,tel:+41628869950,https://www.local.ch/en/d/egliswil/5704/addiction-treatment/entero-stiftung-8iNo_ReDmkj4xnPqWxFGBA
ESTA - Klinik für Suchtbehandlung,"Gstadstrasse 42, 4153 Reinach BL",4153,BL,tel:+41617068787,https://www.local.ch/en/d/reinach-bl/4153/addiction-treatment/esta-klinik-fuer-suchtbehandlung-fN3LEaCP9YRoiGE_5BbEfw
etzelclinic,"Churerstrasse 43, 8808 Pfäffikon SZ",8808,SZ,tel:+41554158020,https://www.local.ch/en/d/pfaeffikon-sz/8808/orthopaedic-surgery/etzelclinic-gANP3IObhNjUpT9NtXltrA
Forel Klinik Ambulatorium,"Sihlquai 255, 8005 Zürich",8005,Zürich,tel:+41442669020,https://www.local.ch/en/d/zuerich/8005/outpatient-clinic/forel-klinik-ambulatorium-FRkUPN_0gBxNQ-e-4e94OQ
Dr. med. Gregorin Joël Patrick,"Weissensteinstrasse 2, 4500 Solothurn",4500,Solothurn,tel:+41326221642,https://www.local.ch/en/d/solothurn/4500/urology/dr-med-gregorin-joel-patrick-Q1E0QPkRk3ZBVueIL7nAEw
Hirslanden Clinique La Colline,"Avenue de Beau-Séjour 6, 1206 Genève",1206,Genève,tel:+41227022022,https://www.local.ch/en/d/geneve/1206/clinic/hirslanden-clinique-la-colline-azCBb2fXjyGcM4VPCu9OCw
Hôpital de Martigny,"Avenue de la Fusion 27, 1920 Martigny",1920,Martigny,tel:+41276039000,https://www.local.ch/en/d/martigny/1920/hospital/hopital-de-martigny-lgEp4CJNbnJM0-ZMFD-ZLQ
Hôpital de Sierre,"Rue Saint-Charles 14, 3960 Sierre",3960,Sierre,tel:+41276037000,https://www.local.ch/en/d/sierre/3960/hospital/hopital-de-sierre-2TZUqk2o9pAL1ZdODaMe3g
Hôpital de Sion,"Avenue du Grand-Champsec 80, 1950 Sion",1950,Sion,tel:+41276034000,https://www.local.ch/en/d/sion/1950/hospital/hopital-de-sion-l18oLd_UyWSJyJvo4Uxhgg
Hospiz im Park,"Stollenrain 12, 4144 Arlesheim",4144,Arlesheim,tel:+41617069222,https://www.local.ch/en/d/arlesheim/4144/clinic/hospiz-im-park-f_WleUwLynCkTswTgeFrOw
Dr Kämpfen Stéphane,"Rue des Bains 35, 1205 Genève",1205,Genève,tel:+41225950808,https://www.local.ch/en/d/geneve/1205/hand-surgery/dr-kaempfen-stephane-n-m3CJV0RvivN-5fPNb-mw
Klinik Beverin Cazis,"La Nicca Strasse 17, 7408 Cazis",7408,Cazis,tel:+41582253535,https://www.local.ch/en/d/cazis/7408/clinic/klinik-beverin-cazis-jc-d4l9MdhYZk8whZYm41w
Klinik Hohmad AG,"Hohmadstrasse 1, 3600 Thun",3600,Thun,tel:+41332252580,https://www.local.ch/en/d/thun/3600/clinic/klinik-hohmad-ag-oU7F2EbeaTZTEO8seriz9A
Klinik Im Hasel AG,"Hasel 837, 5728 Gontenschwil",5728,Gontenschwil,tel:+41627386000,https://www.local.ch/en/d/gontenschwil/5728/clinic/klinik-im-hasel-ag-GdsMMViKVCLSI9Vkdor3MA
Klinik Meissenberg AG,"Meisenbergstrasse 17, 6300 Zug",6300,Zug,tel:+41417265757,https://www.local.ch/en/d/zug/6300/clinic/klinik-meissenberg-ag-97oUrxS0GepqtJ1ln8L6pQ
Klinik St. Katharinental,"St. Katharinental, 8253 Diessenhofen",8253,Diessenhofen,tel:+41526316060,https://www.local.ch/en/d/diessenhofen/8253/clinic/klinik-st-katharinental-_lAt3WuOjHmV-TJS9RU51g
Klinik Südhang,"Südhang 1, 3038 Kirchlindach",3038,Kirchlindach,tel:+41318281414,https://www.local.ch/en/d/kirchlindach/3038/addiction-treatment/klinik-suedhang-E-Kc-n-_fKWk9TSOhdVHZA
Klinik Teufen für ambulante psychosomatische Behandlung und Rehabilitation AG,"Landhausstrasse 1b, 9053 Teufen AR",9053,AR,tel:+41713356000,https://www.local.ch/en/d/teufen-ar/9053/clinic/klinik-teufen-fuer-ambulante-psychosomatische-behandlung-und-rehabilitation-ag-TL0LAUVYeafKbjxeYmeQww
Lappe Martin,"Seidengasse 1, 8001 Zürich",8001,Zürich,tel:+41583350000,https://www.local.ch/en/d/zuerich/8001/surgery/lappe-martin-xyucRUDXmzQW0hMQrOChiA
Dr méd. Lendi Beat,"Route de Cossonay 26, 1008 Prilly",1008,Prilly,tel:+41216263060,https://www.local.ch/en/d/prilly/1008/ophthalmology/dr-med-lendi-beat-3-h77Ypna_iiazhv4rfYHA
Limmatklinik AG,"Hardturmstrasse 133, 8005 Zürich",8005,Zürich,tel:+41444483030,https://www.local.ch/en/d/zuerich/8005/clinic/limmatklinik-ag-IKdR5WzCxQtPzynb7WNF_w
Dr Mauler Flavien,"Rue des Bains 35, 1205 Genève",1205,Genève,tel:+41225950808,https://www.local.ch/en/d/geneve/1205/clinic/dr-mauler-flavien-LpOmbe4DjcdpG9or4hFPVg
Dr Papaloïzos Michaël,"Rue des Bains 35, 1205 Genève",1205,Genève,tel:+41225950808,https://www.local.ch/en/d/geneve/1205/hand-surgery/dr-papaloizos-michael-eLGs0S0KmMDXSDuJyX-bUw
Psychiatrie-Zentrum Engadin / Südbünden,"Plazza Paracelsus 2, 7500 St. Moritz",7500,Moritz,,https://www.local.ch/en/d/st-moritz/7500/psychiatry-and-psychotherapy/psychiatrie-zentrum-engadin-suedbuenden-T0UrZRsSmQWXpUqOID5L9A
Psychiatrie-Zentrum Surselva,"Spitalstrasse 7, 7130 Ilanz",7130,Ilanz,tel:+41582251100,https://www.local.ch/en/d/ilanz/7130/psychiatry-and-psychotherapy/psychiatrie-zentrum-surselva-HxRKi4d7qAoAvTWdyb3Xgw
Psychiatrische Dienste Aargau AG (PDAG),"Königsfelderstrasse 1, 5210 Windisch",5210,Windisch,tel:+41564622111,https://www.local.ch/en/d/windisch/5210/psychiatric/psychiatrische-dienste-aargau-ag-pdag-Q6KGTmBxP4t1WMG3XF-Q5Q
Reha-Pflegeklinik Eden AG,"Schulhausweg 11, 3852 Ringgenberg BE",3852,BE,tel:+41338281800,https://www.local.ch/en/d/ringgenberg-be/3852/home/reha-pflegeklinik-eden-ag-L5L8-gu30XDnqwyaBndWpA
Reha Rheinfelden,"Salinenstrasse 98, 4310 Rheinfelden",4310,Rheinfelden,tel:+41618365151,https://www.local.ch/en/d/rheinfelden/4310/rehabilitation/reha-rheinfelden-vD2cpbMBALG3Nn8dKekucQ
Rehaklinik Zihlschlacht AG,"Hauptstrasse 2, 8588 Zihlschlacht",8588,Zihlschlacht,tel:+41714243333,https://www.local.ch/en/d/zihlschlacht/8588/hospital/rehaklinik-zihlschlacht-ag-WZUV2LVAEtzNiCXW4yqRWg
Santos Academy,"Rue Jean-Jaquet 12, 1201 Genève",1201,Genève,tel:+41792252996,https://www.local.ch/en/d/geneve/1201/beauty-center/santos-academy-nqm1yHVieNT39-v6k_8URg
Schulthess Klinik,"Lengghalde 2, 8008 Zürich",8008,Zürich,,https://www.local.ch/en/d/zuerich/8008/clinic/schulthess-klinik-1t9tuAkBdFowuEiu55PBOw
Schweizer Paraplegiker-Zentrum,"Guido A. Zäch Strasse 1, 6207 Nottwil",6207,Nottwil,tel:+41419395454,https://www.local.ch/en/d/nottwil/6207/hospital/schweizer-paraplegiker-zentrum-MgnLUWMlXksVGb3Gh34xhw
Thurklinik AG,"Bahnhofstrasse 123A, 9244 Niederuzwil",9244,Niederuzwil,tel:+41719559191,https://www.local.ch/en/d/niederuzwil/9244/clinic/thurklinik-ag-MevVwiYN8oBHNfrBPJB-8w
Universitätsklinik Balgrist,"Forchstrasse 340, 8008 Zürich",8008,Zürich,tel:+41443861111,https://www.local.ch/en/d/zuerich/8008/clinic/universitaetsklinik-balgrist-UHCQYZy9v_VdyBFPDyC0rQ
Alterspsychiatrie,"Bienentalstrasse 7, 4410 Liestal",4410,Liestal,tel:+41615535757,https://www.local.ch/en/d/liestal/4410/clinic/alterspsychiatrie-cCuQ9ydmZnIox6YgTxfKJA
Berner Klinik Montana,"Impasse Palace Bellevue 1, 3963 Crans-Montana",3963,Crans-Montana,tel:+41274855121,https://www.local.ch/en/d/crans-montana/3963/clinic/berner-klinik-montana-ILhDrUs76uMA-AzhqiNnOQ
Biotonus Clinique Bon Port,"Rue de Bon-Port 27, 1820 Territet",1820,Territet,tel:+41219665858,https://www.local.ch/en/d/territet/1820/clinic/biotonus-clinique-bon-port-rDbKoMaVsQIeCy8dHX1BZQ
Dr. med. Burkart Sandro,"Poststrasse 23, 9000 St. Gallen",9000,Gallen,tel:+41712225633,https://www.local.ch/en/d/st-gallen/9000/otorhinolaryngology/dr-med-burkart-sandro-wIUIL9AnkvOW9lBTt5z5ZQ
Centre Leenaards de la Mémoire - CHUV,"Chemin de Mont-Paisible 16, 1011 Lausanne",1011,Lausanne,tel:+41213145151,https://www.local.ch/en/d/lausanne/1011/clinic/centre-leenaards-de-la-memoire-chuv-JVm9bqDtZloYdjdSV2dYZg
Chirurgische Tagesklinik Biel CTK,"Eisengasse 11, 2502 Biel/Bienne",2502,Biel/Bienne,tel:+41323444699,https://www.local.ch/en/d/biel-bienne/2502/clinic/chirurgische-tagesklinik-biel-ctk-MCVa9etfvEKgUvE-e9FQsw
Clinique chirurgicale de jour Bienne CTK,"Rue du Fer 11, 2502 Biel/Bienne",2502,Biel/Bienne,tel:+41323444699,https://www.local.ch/en/d/biel-bienne/2502/clinic/clinique-chirurgicale-de-jour-bienne-ctk-VBLPGvKNU4VlR5JoT5l4iw
Clinique Générale-Beaulieu - Genève - Clinique,"Chemin de Beau-Soleil 20, 1206 Genève",1206,Genève,tel:+41228395555,https://www.local.ch/en/d/geneve/1206/clinic/clinique-generale-beaulieu-geneve-clinique-pU0ZXPiJthdlyFPWMZiZ5w
Clinique Les Hauts d'Anières,"Chemin des Courbes 9, 1247 Anières",1247,Anières,tel:+41227519900,https://www.local.ch/en/d/anieres/1247/clinic/clinique-les-hauts-d-anieres-G8e500vFuheuyJ3boaViSA
Clinique Matignon Suisse SA,"Av Jean-Jacques-Rousseau 7, 2000 Neuchâtel",2000,Neuchâtel,tel:+41323222215,https://www.local.ch/en/d/neuchatel/2000/clinic/clinique-matignon-suisse-sa-Zm3J-YXsEqvWLMzo4qWxNg
Clinique Matignon Suisse SA,"Chemin de Précossy 11, 1260 Nyon",1260,Nyon,tel:+41223111120,https://www.local.ch/en/d/nyon/1260/clinic/clinique-matignon-suisse-sa-gw4UHVq-b7g8OWVKjXgOEg
Clinique Matignon Suisse SA,"Rue des Moulins 4, 1800 Vevey",1800,Vevey,tel:+41219639631,https://www.local.ch/en/d/vevey/1800/clinic/clinique-matignon-suisse-sa-IU0roOu9gACSBHuA1rqTwQ
Hirslanden Klinik St. Anna,"St.-Anna-Strasse 32, 6006 Luzern",6006,Luzern,tel:+41412083232,https://www.local.ch/en/d/luzern/6006/clinic/hirslanden-klinik-st-anna-TKPJ5OY1g2cXPeX2GJuNOg
Klinik für Ästhetische Chirurgie Biel / Clinique de Chirurgie Esthétique Bienne,"Bahnhofstrasse 39, 2502 Biel/Bienne",2502,Biel/Bienne,tel:+41323227783,https://www.local.ch/en/d/biel-bienne/2502/clinic/klinik-fuer-aesthetische-chirurgie-biel-clinique-de-chirurgie-esthetique-bienne-P9nd4U3W1VcWMCmbUSNalg
Klinik Teufen für ambulante psychosomatische Behandlung und Rehabilitation Rorschach AG,"Marktplatz 9, 9400 Rorschach",9400,Rorschach,tel:+41713356060,https://www.local.ch/en/d/rorschach/9400/clinic/klinik-teufen-fuer-ambulante-psychosomatische-behandlung-und-rehabilitation-rorschach-ag-trakNI0VaLvMhv6gkbNn9g
Klinik Villa im Park AG,"Bernstrasse 84, 4852 Rothrist",4852,Rothrist,tel:+41627856666,https://www.local.ch/en/d/rothrist/4852/orthopedics-not-included-in-doctors-category/klinik-villa-im-park-ag-Wvj8gET7d6m-UnRKiy5BeA
Kliniken Valens Rehabilitationszentrum Walenstadtberg,8881 Walenstadtberg,8881,Walenstadtberg,tel:+41585115111,https://www.local.ch/en/d/walenstadtberg/8881/clinic/kliniken-valens-rehabilitationszentrum-walenstadtberg-VcTxPPhhLMRVce4Iouy38Q
Meon Clinic AG,"Haldenstrasse 39, 6006 Luzern",6006,Luzern,tel:+41412660303,https://www.local.ch/en/d/luzern/6006/clinic/meon-clinic-ag-K6o39CFAMSNNeZ5SCE3s6g
Niehans Paul SA,"Quai Perdonnet 3, 1800 Vevey",1800,Vevey,tel:+41219226242,https://www.local.ch/en/d/vevey/1800/clinic/niehans-paul-sa-1X3xSM3PgpcJNEuIQou8Uw
Policlinique Nord-Sud Sàrl,"Rue du Jura 2, 1023 Crissier",1023,Crissier,tel:+41216331050,https://www.local.ch/en/d/crissier/1023/clinic/policlinique-nord-sud-sarl-LyelPu9RWKLhEG3R5huXxQ
Praxisklinik Binningen,"Hauptstrasse 11, 4102 Binningen",4102,Binningen,tel:+41614220066,https://www.local.ch/en/d/binningen/4102/private-clinic/praxisklinik-binningen-dOtLIQfCAhTEYqPbIaO3uw
Swiss MedSpa GmbH,"Dorfstrasse 19a, 6340 Baar",6340,Baar,tel:+41417203659,https://www.local.ch/en/d/baar/6340/clinic/swiss-medspa-gmbh-z3XZvOn06Q_WpS-RsX4pUA
SWISS SCOLIOSIS AG,"Seestrasse 220, 8002 Zürich",8002,Zürich,tel:+41442092440,https://www.local.ch/en/d/zuerich/8002/clinic/swiss-scoliosis-ag-_pEU7pDmT6cBWbdV4o5CPg
Tagesklinik für Traumafolgestörungen IPW,"Technikumstrasse 81, 8400 Winterthur",8400,Winterthur,tel:+41522643852,https://www.local.ch/en/d/winterthur/8400/clinic/tagesklinik-fuer-traumafolgestoerungen-ipw-Lni2Opt6lRY57_2Bzr8taQ
Venenklinik Bellevue,"Brückenstrasse 9, 8280 Kreuzlingen",8280,Kreuzlingen,tel:+41716782266,https://www.local.ch/en/d/kreuzlingen/8280/clinic/venenklinik-bellevue-KkSnB_R1un4YrGTsT3-Z5A
Vista Augenklinik Dr. Bucher,"Bahnhofplatz 70, 8500 Frauenfeld",8500,Frauenfeld,tel:+41527205000,https://www.local.ch/en/d/frauenfeld/8500/clinic/vista-augenklinik-dr-bucher-sVTB8xdcpjHd1rIF9Fm_dg
Zentrum für Unfallchirurgie,"Seestrasse 220, 8002 Zürich",8002,Zürich,tel:+41442092040,https://www.local.ch/en/d/zuerich/8002/clinic/zentrum-fuer-unfallchirurgie-QoK7_AqODRw2jvuhotu4Vw
Zufferey Jacques,"Rue de Lausanne 30, 1950 Sion",1950,Sion,tel:+41273224444,https://www.local.ch/en/d/sion/1950/plastic-reconstructive-and-aesthetic-surgery/zufferey-jacques-2Qf1kCGD4uT3RXi8jAYwjA
Augentagesklinik Sursee,"Bahnhofstrasse 38B, 6210 Sursee",6210,Sursee,tel:+41419201920,https://www.local.ch/en/d/sursee/6210/clinic/augentagesklinik-sursee-Ivk-rkAXXcP9rWtrkatXVQ
Dr. med. Bandhauer Florian,"Rorschacher Strasse 150, 9000 St. Gallen",9000,Gallen,tel:+41712440909,https://www.local.ch/en/d/st-gallen/9000/otorhinolaryngology/dr-med-bandhauer-florian-DrHEK1E8oF28Vy95MbBf1g
"Clinique Dermatologique du Seujet, CIDGE SA","Quai du Seujet 14, 1201 Genève",1201,Genève,tel:+41228881414,https://www.local.ch/en/d/geneve/1201/clinic/clinique-dermatologique-du-seujet-cidge-sa-N4gQQewN52hevt2S2YY0-A
"Institut für Dermatologie, Stadtspital Zürich Europaallee","Gustav-Gull-Platz 5, 8004 Zürich",8004,Zürich,tel:+41444163200,https://www.local.ch/en/d/zuerich/8004/clinic/institut-fuer-dermatologie-stadtspital-zuerich-europaallee-TYOfYpstUOTaHtUmsuL6lg
Dr. Jagella Caroline,"Impasse Palace Bellevue 1, 3963 Crans-Montana",3963,Crans-Montana,tel:+41274855391,https://www.local.ch/en/d/crans-montana/3963/clinic/dr-jagella-caroline-ne6vOXuKSCILvPTSiEu05A
"Klinik für Allgemein-, Behinderten- und Seniorenmedizin","Plattenstrasse 15, 8032 Zürich",8032,Zürich,tel:+41446343331,https://www.local.ch/en/d/zuerich/8032/clinic/klinik-fuer-allgemein-behinderten-und-seniorenmedizin-ckFOTF5PMXAo-Nwns-mMVw
Körpertherapie Core Energetic Praxis,"Bollwerk 41, 3011 Bern",3011,Bern,tel:+41313716747,https://www.local.ch/en/d/bern/3011/clinic/koerpertherapie-core-energetic-praxis-18JZMKfkCYvzftBHWlEi2w
Lice Clinics of Switzerland,"Rue de Lausanne 49G, 1020 Renens VD",1020,VD,tel:+41215350856,https://www.local.ch/en/d/renens-vd/1020/clinic/lice-clinics-of-switzerland-aPZPJfYABJyd1lD8kbf0CA
Psichiatrica di giorno,"Via Lugano 1, 6982 Agno",6982,Agno,tel:+41916054252,https://www.local.ch/en/d/agno/6982/clinic/psichiatrica-di-giorno-ciD4o4EvG1fbOaWJv87qFQ
Suchtfachklinik Zürich,"Emil-Klöti-Strasse 18, 8037 Zürich",8037,Zürich,tel:+41444155620,https://www.local.ch/en/d/zuerich/8037/clinic/suchtfachklinik-zuerich-FcXkfKvaNApSNHeg5-Ay7Q
UPK Basel Notfall,"Wilhelm Klein-Strasse 27, 4056 Basel",4056,Basel,tel:+41613255100,https://www.local.ch/en/d/basel/4056/emergency-psychology/upk-basel-notfall-idXcuke7azt0m-2gfYnbWQ
Valmont,"Route de Valmont 22, 1823 Glion",1823,Glion,tel:+41219623535,https://www.local.ch/en/d/glion/1823/clinic/valmont-TW_BNgZocL-i9wq9bZdCRQ
Vista Augenklinik Binningen,"Hauptstrasse 55, 4102 Binningen",4102,Binningen,tel:+41614266000,https://www.local.ch/en/d/binningen/4102/clinic/vista-augenklinik-binningen-CMADa-gzFMMWDX2Rj-XB9A
Clinique CIC Collombey,"Zone artisanale Plavaux 103, 1893 Muraz (Collombey)",1893,(Collombey),tel:+41245522424,https://www.local.ch/en/d/muraz-collombey/1893/clinic/clinique-cic-collombey-iOSFBGjm3ejUiW9nKRkUtg
Cardiologie,1224 Chêne-Bougeries,1224,Chêne-Bougeries,tel:+41223050620,https://www.local.ch/en/d/chene-bougeries/1224/clinic/cardiologie-waEL5mxafatQTaJYmRyalA
Hirslanden Klinik Aarau,"Schänisweg, 5000 Aarau",5000,Aarau,tel:+41628367000,https://www.local.ch/en/d/aarau/5000/clinic/hirslanden-klinik-aarau-5MFy6vXnMPesbsn2l5J8MQ
Hirslanden Klinik St. Anna,"St.-Anna-Strasse 32, 6006 Luzern",6006,Luzern,tel:+41412083232,https://www.local.ch/en/d/luzern/6006/clinic/hirslanden-klinik-st-anna-5glR3zUOhMB41YRHKvVRbg
Klinik Im Park,"Seestrasse 220, 8002 Zürich",8002,Zürich,tel:+41442092111,https://www.local.ch/en/d/zuerich/8002/clinic/klinik-im-park-y5NGfQdpvk9zwuQNMZuqng
Notfallzentrum St. Anna,"St.-Anna-Strasse 32, 6006 Luzern",6006,Luzern,tel:+41412084444,https://www.local.ch/en/d/luzern/6006/clinic/notfallzentrum-st-anna-BGkeSfYgDPbcWqe0QftHnA
Klinik Luzern,"Kantonsspital 11, 6004 Luzern",6004,Luzern,tel:+41588564441,https://www.local.ch/en/d/luzern/6004/clinic/klinik-luzern-kl3VaoAGTytuRedET_lkKQ
Cardiologie de l'Enfant et de l'Adolescent,1224 Chêne-Bougeries,1224,Chêne-Bougeries,tel:+41223050118,https://www.local.ch/en/d/chene-bougeries/1224/clinic/cardiologie-de-l-enfant-et-de-l-adolescent-CzaQX6AmkoutBI4I4KwkeQ
Notfallstation,5000 Aarau,5000,Aarau,tel:+41628367676,https://www.local.ch/en/d/aarau/5000/clinic/notfallstation-RShMKKI0NMyI4M-GFa_bEQ
Dr méd. Pfulg Michel,"Avenue de Collonge 43, 1820 Territet",1820,Territet,tel:+41219667000,https://www.local.ch/en/d/territet/1820/plastic-reconstructive-and-aesthetic-surgery/dr-med-pfulg-michel-FqViZ597yXuQrvRnyaXfBg
SoWohnen Psychiatrische Familienpflege,"Waldeggstrasse 37, 3097 Liebefeld",3097,Liebefeld,tel:+41319700891,https://www.local.ch/en/d/liebefeld/3097/clinic/sowohnen-psychiatrische-familienpflege-5iWhnGymI9mNzc-w8TyILg
Gemeindepsychiatrisches Zentrum Bern West (GPZ),"Morgenstrasse 83, 3018 Bern",3018,Bern,tel:+41319304500,https://www.local.ch/en/d/bern/3018/clinic/gemeindepsychiatrisches-zentrum-bern-west-gpz-y-bmURhlxUy0vV0-vckrZQ
Prof. Dr. med. Otto Florian,"Rorschacher Strasse 286, 9016 St. Gallen",9016,Gallen,tel:+41712430202,https://www.local.ch/en/d/st-gallen/9016/clinic/prof-dr-med-otto-florian-redadTqsMs2CrmPd05yCEQ
Centre Brazelton,1224 Chêne-Bougeries,1224,Chêne-Bougeries,tel:+41223050660,https://www.local.ch/en/d/chene-bougeries/1224/clinic/centre-brazelton-8b_ujynLtbSvzTmDOlQv-Q
Dialysestation,5000 Aarau,5000,Aarau,tel:+41628367121,https://www.local.ch/en/d/aarau/5000/clinic/dialysestation-YnkjOT4AjUlCpYupHHuKHg
Institut für Radiologie und Nuklearmedizin,"St.-Anna-Strasse 32, 6006 Luzern",6006,Luzern,tel:+41412083030,https://www.local.ch/en/d/luzern/6006/radiological-institute/institut-fuer-radiologie-und-nuklearmedizin-KU9M-zf6uYiDnt-LX3SJlw
Memory Clinic Zentralschweiz,"Surentalstrasse 10, 6210 Sursee",6210,Sursee,tel:+41588564620,https://www.local.ch/en/d/sursee/6210/clinic/memory-clinic-zentralschweiz-Jeuc9UcO505zSSpK8_LO9w
Universitätsklinik für Kinder- und Jugendpsychiatrie und Psychotherapie,"Untere Zollgasse 99, 3063 Ittigen",3063,Ittigen,tel:+41319309830,https://www.local.ch/en/d/ittigen/3063/clinic/universitaetsklinik-fuer-kinder-und-jugendpsychiatrie-und-psychotherapie-3ZFALy6ZUVQ1VldfTRLu1w
Orthopädie,8500 Frauenfeld,8500,Frauenfeld,tel:+41527237952,https://www.local.ch/en/d/frauenfeld/8500/clinic/orthopaedie-P2t6HT8FstlvRNAcOHjiyw
